Date,Close,Currency,High,Low,Open,Volume
2012-05-01,6.76,USD,6.84,6.63,6.63,3294735
2012-05-02,6.79,USD,6.88,6.68,6.7,2486255
2012-05-03,6.49,USD,6.8,6.43,6.78,4210535
2012-05-04,6.37,USD,6.49,6.28,6.46,6237430
2012-05-07,6.49,USD,6.52,6.32,6.39,5789845
2012-05-08,6.04,USD,6.55,5.87,6.5,15485900
2012-05-09,6.01,USD,6.15,5.95,6.06,9739140
2012-05-10,6.59,USD,6.94,6.48,6.59,27781504
2012-05-11,6.45,USD,6.69,6.43,6.5,6106025
2012-05-14,6.01,USD,6.43,6.01,6.38,6904210
2012-05-15,5.89,USD,6.19,5.84,6.05,7928410
2012-05-16,5.84,USD,6.04,5.78,5.92,6285965
2012-05-17,5.71,USD,5.96,5.65,5.86,5745215
2012-05-18,5.51,USD,5.69,5.37,5.67,8082435
2012-05-21,5.75,USD,5.85,5.42,5.52,7375850
2012-05-22,6.16,USD,6.27,6.0,6.02,11830850
2012-05-23,6.2,USD,6.21,5.9,6.11,6101745
2012-05-24,6.06,USD,6.25,5.94,6.25,5377600
2012-05-25,5.96,USD,6.08,5.84,6.03,3785045
2012-05-29,6.34,USD,6.39,6.0,6.0,8249585
2012-05-30,6.08,USD,6.28,6.05,6.22,6535705
2012-05-31,5.9,USD,6.06,5.75,6.01,5593505
2012-06-01,5.63,USD,5.83,5.55,5.71,4428550
2012-06-04,5.58,USD,5.68,5.42,5.61,5154170
2012-06-05,5.58,USD,5.68,5.51,5.57,3154425
2012-06-06,5.84,USD,5.89,5.63,5.64,4552540
2012-06-07,5.79,USD,5.97,5.77,5.96,2460075
2012-06-08,6.02,USD,6.04,5.63,5.77,4406045
2012-06-11,5.82,USD,6.2,5.79,6.06,3179735
2012-06-12,5.93,USD,5.97,5.76,5.85,2844970
2012-06-13,5.95,USD,6.13,5.89,5.91,4221855
2012-06-14,5.88,USD,6.13,5.72,6.04,4360805
2012-06-15,5.98,USD,5.99,5.76,5.88,3233685
2012-06-18,6.37,USD,6.47,5.9,5.99,6283980
2012-06-19,6.42,USD,6.53,6.3,6.4,4555145
2012-06-20,6.76,USD,6.9,6.64,6.7,17111710
2012-06-21,6.44,USD,6.86,6.37,6.85,9459475
2012-06-22,6.76,USD,6.8,6.49,6.52,15237260
2012-06-25,6.62,USD,6.82,6.55,6.79,7515930
2012-06-26,6.32,USD,6.47,6.28,6.41,13069245
2012-06-27,6.39,USD,6.49,6.31,6.38,5235970
2012-06-28,6.28,USD,6.42,6.12,6.38,4570200
2012-06-29,6.26,USD,6.56,6.2,6.56,5628520
2012-07-02,6.08,USD,6.36,6.04,6.27,6577670
2012-07-03,6.13,USD,6.2,6.08,6.12,4735640
2012-07-05,6.25,USD,6.33,6.16,6.16,6269330
2012-07-06,6.2,USD,6.35,6.16,6.2,3923305
2012-07-09,6.3,USD,6.37,6.13,6.19,4552045
2012-07-10,6.25,USD,6.5,6.18,6.31,3791760
2012-07-11,6.3,USD,6.34,6.2,6.31,3192580
2012-07-12,6.54,USD,6.6,6.16,6.26,5628350
2012-07-13,6.85,USD,6.88,6.57,6.59,6524560
2012-07-16,7.19,USD,7.2,6.78,6.86,8719540
2012-07-17,6.67,USD,7.04,6.48,7.0,12847315
2012-07-18,6.43,USD,6.73,6.21,6.28,14410420
2012-07-19,6.45,USD,6.63,6.41,6.54,7179390
2012-07-20,6.36,USD,6.45,6.25,6.41,7842330
2012-07-23,6.13,USD,6.26,6.12,6.21,6933715
2012-07-24,5.97,USD,6.21,5.92,6.13,7503380
2012-07-25,5.79,USD,6.0,5.75,5.98,14220325
2012-07-26,5.63,USD,6.0,5.53,5.98,11315025
2012-07-27,5.9,USD,5.93,5.62,5.74,8364840
2012-07-30,5.47,USD,6.05,5.44,5.9,10330200
2012-07-31,5.48,USD,5.59,5.47,5.51,7875300
2012-08-01,5.25,USD,5.6,5.21,5.6,7961085
2012-08-02,5.22,USD,5.37,5.1,5.37,6525080
2012-08-03,5.45,USD,5.51,5.35,5.38,6047350
2012-08-06,5.65,USD,5.74,5.51,5.51,7640845
2012-08-07,6.05,USD,6.18,5.7,5.75,11936520
2012-08-08,5.82,USD,6.0,5.72,5.98,6544475
2012-08-09,5.88,USD,6.0,5.83,5.9,3362920
2012-08-10,5.99,USD,5.99,5.86,5.86,3536950
2012-08-13,6.23,USD,6.26,5.82,5.94,4350250
2012-08-14,5.88,USD,6.23,5.85,6.15,3966680
2012-08-15,5.88,USD,5.94,5.76,5.88,2626925
2012-08-16,6.06,USD,6.08,5.9,5.91,3344865
2012-08-17,6.0,USD,6.14,6.0,6.06,2540610
2012-08-20,5.9,USD,6.08,5.82,6.03,5895040
2012-08-21,5.82,USD,6.0,5.8,5.92,3807580
2012-08-22,5.99,USD,6.01,5.8,5.8,3877450
2012-08-23,6.15,USD,6.17,5.93,6.0,7354870
2012-08-24,5.9,USD,6.05,5.88,6.01,7150055
2012-08-27,5.66,USD,5.94,5.63,5.91,6751625
2012-08-28,5.74,USD,5.88,5.6,5.68,7013280
2012-08-29,5.68,USD,5.73,5.6,5.7,4194415
2012-08-30,5.68,USD,5.75,5.62,5.72,3281535
2012-08-31,5.7,USD,5.77,5.64,5.72,2698680
2012-09-04,5.63,USD,5.8,5.58,5.7,3762480
2012-09-05,5.59,USD,5.7,5.56,5.6,3196135
2012-09-06,5.71,USD,5.78,5.58,5.6,4208215
2012-09-07,5.87,USD,5.91,5.7,5.71,4765755
2012-09-10,5.47,USD,5.87,5.46,5.84,7420075
2012-09-11,5.56,USD,5.63,5.48,5.55,5074355
2012-09-12,5.66,USD,5.72,5.56,5.58,5726670
2012-09-13,5.9,USD,5.9,5.7,5.71,7431795
2012-09-14,6.08,USD,6.13,5.93,6.0,7683345
2012-09-17,6.51,USD,6.56,6.3,6.47,16064955
2012-09-18,6.27,USD,6.38,6.14,6.38,8942400
2012-09-19,6.21,USD,6.35,6.19,6.2,5242285
2012-09-20,6.18,USD,6.3,6.14,6.19,4561860
2012-09-21,6.0,USD,6.3,5.91,6.22,9350850
2012-09-24,6.13,USD,6.21,5.88,5.9,6510020
2012-09-25,5.53,USD,5.9,5.51,5.72,28424760
2012-09-26,5.51,USD,5.68,5.5,5.53,7636600
2012-09-27,5.7,USD,5.71,5.52,5.56,8792765
2012-09-28,5.86,USD,5.98,5.72,5.75,21716690
2012-10-01,5.83,USD,5.98,5.8,5.9,4421525
2012-10-02,5.96,USD,5.98,5.8,5.86,3644845
2012-10-03,5.86,USD,5.99,5.85,5.95,5276440
2012-10-04,5.88,USD,6.02,5.73,6.0,7706035
2012-10-05,5.78,USD,5.96,5.74,5.94,4693350
2012-10-08,5.85,USD,5.88,5.72,5.77,4450030
2012-10-09,5.67,USD,5.82,5.65,5.82,5967395
2012-10-10,5.68,USD,5.74,5.6,5.68,2525315
2012-10-11,5.66,USD,5.8,5.65,5.79,2252855
2012-10-12,5.53,USD,5.75,5.5,5.66,4937675
2012-10-15,5.47,USD,5.61,5.37,5.6,7345835
2012-10-16,5.61,USD,5.62,5.47,5.53,2396240
2012-10-17,5.76,USD,5.77,5.56,5.65,3339815
2012-10-18,5.61,USD,5.8,5.56,5.8,3704735
2012-10-19,5.55,USD,5.64,5.46,5.57,5136510
2012-10-22,5.57,USD,5.6,5.47,5.6,2350990
2012-10-23,5.68,USD,5.71,5.47,5.48,3746365
2012-10-24,5.48,USD,5.7,5.45,5.7,5081840
2012-10-25,5.5,USD,5.56,5.49,5.56,2888430
2012-10-26,5.48,USD,5.56,5.4,5.51,2386525
2012-10-31,5.63,USD,5.67,5.47,5.54,3875710
2012-11-01,5.85,USD,5.9,5.64,5.65,5120270
2012-11-02,5.78,USD,5.91,5.71,5.85,5151325
2012-11-05,6.3,USD,6.32,5.87,5.96,10245590
2012-11-06,6.23,USD,6.24,5.99,6.12,11619715
2012-11-07,6.31,USD,6.41,6.16,6.2,8577085
2012-11-08,6.26,USD,6.38,6.19,6.2,6369930
2012-11-09,6.06,USD,6.19,5.97,6.12,4315140
2012-11-12,6.21,USD,6.28,6.03,6.06,2788255
2012-11-13,6.32,USD,6.4,6.14,6.26,4991315
2012-11-14,6.28,USD,6.42,6.24,6.39,4356575
2012-11-15,6.16,USD,6.29,6.1,6.26,4919705
2012-11-16,6.37,USD,6.4,6.12,6.23,4543250
2012-11-19,6.58,USD,6.65,6.37,6.41,6962740
2012-11-20,6.6,USD,6.62,6.38,6.56,4612135
2012-11-21,6.49,USD,6.69,6.46,6.52,4815665
2012-11-23,6.43,USD,6.57,6.34,6.52,2151060
2012-11-26,6.45,USD,6.46,6.32,6.42,2481095
2012-11-27,6.43,USD,6.53,6.3,6.43,4553850
2012-11-28,6.65,USD,6.86,6.38,6.4,7626495
2012-11-29,6.74,USD,6.8,6.57,6.69,5516575
2012-11-30,6.76,USD,6.86,6.6,6.73,7101420
2012-12-03,6.92,USD,7.0,6.7,6.78,10428765
2012-12-04,6.78,USD,6.96,6.71,6.82,6321055
2012-12-05,6.74,USD,6.84,6.72,6.76,3307430
2012-12-06,6.78,USD,6.96,6.7,6.76,3301985
2012-12-07,6.83,USD,6.9,6.77,6.86,3322930
2012-12-10,6.91,USD,6.96,6.84,6.89,4648755
2012-12-11,7.06,USD,7.1,6.89,6.92,7862955
2012-12-12,7.05,USD,7.16,6.99,7.04,10319385
2012-12-13,6.72,USD,7.06,6.55,7.05,10756120
2012-12-14,6.76,USD,6.88,6.72,6.76,5114715
2012-12-17,6.88,USD,6.9,6.75,6.75,4124045
2012-12-18,6.92,USD,7.01,6.85,6.85,7772180
2012-12-19,6.92,USD,7.05,6.9,6.95,6493655
2012-12-20,6.89,USD,6.96,6.81,6.9,4605970
2012-12-21,6.8,USD,6.83,6.72,6.79,7461530
2012-12-24,6.86,USD,6.87,6.71,6.73,1878980
2012-12-26,6.72,USD,6.9,6.7,6.79,3008920
2012-12-27,6.74,USD,6.78,6.6,6.7,2805425
2012-12-28,6.64,USD,6.73,6.6,6.68,2070675
2012-12-31,6.77,USD,6.79,6.6,6.6,2974230
2013-01-02,7.07,USD,7.09,6.94,7.0,5973550
2013-01-03,6.95,USD,7.09,6.95,7.04,3709705
2013-01-04,6.88,USD,6.96,6.78,6.96,3369965
2013-01-07,6.87,USD,6.96,6.78,6.96,2209545
2013-01-08,6.74,USD,6.9,6.62,6.9,6419925
2013-01-09,6.73,USD,6.84,6.68,6.8,3489895
2013-01-10,6.71,USD,6.8,6.68,6.77,4612025
2013-01-11,6.58,USD,6.81,6.42,6.81,7816370
2013-01-14,6.65,USD,6.68,6.57,6.62,4625090
2013-01-15,6.78,USD,6.85,6.62,6.62,8121945
2013-01-16,6.82,USD,6.85,6.75,6.77,6890690
2013-01-17,6.88,USD,6.97,6.78,6.83,7183020
2013-01-18,6.9,USD,6.96,6.76,6.95,17775370
2013-01-22,7.04,USD,7.11,6.85,6.91,9600655
2013-01-23,7.2,USD,7.25,6.99,7.0,7821030
2013-01-24,7.4,USD,7.54,7.17,7.2,9851945
2013-01-25,7.4,USD,7.51,7.36,7.4,6438515
2013-01-28,7.61,USD,7.74,7.37,7.37,9929960
2013-01-29,7.59,USD,7.69,7.43,7.62,7132515
2013-01-30,7.5,USD,7.6,7.49,7.57,4840490
2013-01-31,7.5,USD,7.57,7.39,7.57,4506590
2013-02-01,7.66,USD,7.7,7.52,7.63,5502950
2013-02-04,7.55,USD,7.68,7.52,7.68,5639945
2013-02-05,7.63,USD,7.73,7.54,7.6,6550960
2013-02-06,7.83,USD,7.88,7.58,7.64,9465740
2013-02-07,7.9,USD,7.94,7.79,7.84,5987605
2013-02-08,7.85,USD,8.0,7.83,7.89,5698665
2013-02-11,7.68,USD,7.83,7.5,7.6,16331240
2013-02-12,7.58,USD,7.77,7.46,7.69,11306230
2013-02-13,7.69,USD,7.8,7.61,7.66,4835510
2013-02-14,7.66,USD,7.75,7.64,7.73,4953200
2013-02-15,7.41,USD,7.7,7.39,7.7,10091345
2013-02-19,7.86,USD,7.86,7.46,7.47,13506700
2013-02-20,7.71,USD,7.93,7.69,7.86,15609550
2013-02-21,7.03,USD,7.48,6.91,7.3,45191060
2013-02-22,7.22,USD,7.28,7.12,7.14,12739155
2013-02-25,6.88,USD,7.35,6.87,7.23,14453860
2013-02-26,6.89,USD,6.99,6.76,6.89,13815250
2013-02-27,7.02,USD,7.08,6.88,6.88,9795645
2013-02-28,6.97,USD,7.22,6.87,7.18,9824465
2013-03-01,6.93,USD,7.02,6.85,7.0,7733000
2013-03-04,7.12,USD,7.17,6.94,6.95,8788300
2013-03-05,7.33,USD,7.38,7.16,7.2,10434845
2013-03-06,7.54,USD,7.58,7.39,7.4,5749625
2013-03-07,7.65,USD,7.73,7.38,7.55,5791770
2013-03-08,7.69,USD,7.89,7.47,7.61,4560260
2013-03-11,7.82,USD,7.89,7.73,7.77,7897200
2013-03-12,7.82,USD,7.88,7.77,7.78,6375310
2013-03-13,7.8,USD,7.9,7.76,7.8,4109930
2013-03-14,7.37,USD,7.78,7.35,7.78,10122295
2013-03-15,7.06,USD,7.33,7.04,7.33,16398885
2013-03-18,7.03,USD,7.21,6.98,7.06,6581680
2013-03-19,7.02,USD,7.12,6.99,7.05,5492375
2013-03-20,7.19,USD,7.21,7.03,7.05,7118420
2013-03-21,7.2,USD,7.41,7.15,7.19,5731435
2013-03-22,7.32,USD,7.36,7.24,7.24,2231175
2013-03-25,7.51,USD,7.7,7.35,7.42,11896770
2013-03-26,7.57,USD,7.64,7.53,7.6,9040685
2013-03-27,7.63,USD,7.68,7.46,7.59,6481415
2013-03-28,7.58,USD,7.65,7.55,7.65,5793260
2013-04-01,8.79,USD,9.34,8.34,8.47,70529368
2013-04-02,8.87,USD,9.1,8.7,8.72,33261870
2013-04-03,8.22,USD,8.69,8.04,8.62,28224976
2013-04-04,8.4,USD,8.45,8.16,8.22,11324335
2013-04-05,8.27,USD,8.4,8.1,8.4,7761945
2013-04-08,8.37,USD,8.51,8.3,8.39,8395005
2013-04-09,8.1,USD,8.37,8.07,8.36,8480180
2013-04-10,8.37,USD,8.4,8.12,8.14,10605440
2013-04-11,8.72,USD,8.91,8.35,8.41,17240404
2013-04-12,8.75,USD,9.03,8.61,8.65,15746860
2013-04-15,8.66,USD,8.76,8.5,8.7,8429920
2013-04-16,9.12,USD,9.23,8.78,8.84,15902190
2013-04-17,9.09,USD,9.19,8.91,9.1,10592140
2013-04-18,9.39,USD,9.52,9.08,9.2,16843500
2013-04-19,9.57,USD,9.98,9.41,9.49,15060680
2013-04-22,10.04,USD,10.04,9.55,9.72,19696636
2013-04-23,10.2,USD,10.58,10.13,10.2,18687750
2013-04-24,10.09,USD,10.21,9.8,10.18,13150540
2013-04-25,10.4,USD,10.48,10.1,10.1,13981035
2013-04-26,10.24,USD,10.75,10.12,10.63,18112150
2013-04-29,10.99,USD,11.0,10.24,10.35,18211030
2013-04-30,10.8,USD,11.64,10.75,11.2,27619740
2013-05-01,10.66,USD,11.2,10.6,11.2,13713890
2013-05-02,10.82,USD,11.05,10.74,10.77,15261665
2013-05-03,10.91,USD,11.29,10.9,11.29,16897016
2013-05-06,11.9,USD,11.93,11.1,11.28,21863996
2013-05-07,11.1,USD,12.47,11.02,12.4,49972744
2013-05-08,11.16,USD,11.64,11.14,11.5,33849296
2013-05-09,13.88,USD,15.15,12.74,14.02,143024848
2013-05-10,15.35,USD,16.2,13.85,13.93,125432152
2013-05-13,17.56,USD,17.6,15.83,16.2,112084072
2013-05-14,16.65,USD,19.42,16.23,18.84,185819488
2013-05-15,16.97,USD,17.38,15.62,16.36,84393504
2013-05-16,18.45,USD,19.0,17.73,18.94,108070008
2013-05-17,18.3,USD,18.89,17.5,18.5,95042248
2013-05-20,17.99,USD,18.5,17.73,18.22,41741656
2013-05-21,17.52,USD,18.0,17.06,17.7,45008816
2013-05-22,17.45,USD,18.19,17.1,17.27,42868880
2013-05-23,18.55,USD,18.6,16.61,16.96,60221284
2013-05-24,19.42,USD,19.59,18.4,18.52,80620968
2013-05-28,22.07,USD,22.15,20.06,20.31,98459120
2013-05-29,20.93,USD,22.98,19.8,22.71,125497400
2013-05-30,20.99,USD,21.91,20.24,20.49,80702768
2013-05-31,19.55,USD,21.29,19.55,21.25,75859648
2013-06-03,18.52,USD,19.52,17.65,19.52,95717376
2013-06-04,18.97,USD,19.28,18.48,18.55,44280224
2013-06-05,19.07,USD,19.59,17.82,18.73,61123656
2013-06-06,19.47,USD,19.85,19.02,19.05,47572032
2013-06-07,20.41,USD,20.58,19.34,19.6,53586084
2013-06-10,20.01,USD,20.5,19.71,19.79,46171076
2013-06-11,18.89,USD,19.74,18.81,19.64,36980200
2013-06-12,19.55,USD,20.1,19.15,19.36,45987616
2013-06-13,19.64,USD,19.86,19.02,19.8,29825620
2013-06-14,20.06,USD,20.5,19.87,20.0,32837104
2013-06-17,20.44,USD,20.95,20.24,20.72,35378200
2013-06-18,20.68,USD,20.8,19.84,20.35,44017816
2013-06-19,20.94,USD,21.33,20.4,20.41,42943672
2013-06-20,20.13,USD,21.43,19.89,20.93,50556104
2013-06-21,19.91,USD,20.74,19.5,20.74,58592636
2013-06-24,20.3,USD,20.57,19.06,19.3,35635100
2013-06-25,20.48,USD,20.84,20.11,20.62,29254160
2013-06-26,21.14,USD,21.17,20.53,20.76,33050796
2013-06-27,21.85,USD,22.05,21.23,21.35,43754128
2013-06-28,21.47,USD,21.89,21.34,21.71,28752156
2013-07-01,23.44,USD,23.55,21.83,21.87,54518004
2013-07-02,23.56,USD,24.38,23.1,23.65,60351576
2013-07-03,23.05,USD,23.85,22.85,23.6,24033310
2013-07-05,24.02,USD,24.06,23.14,23.66,34137484
2013-07-08,24.32,USD,24.44,23.76,24.27,39104080
2013-07-09,24.69,USD,25.06,24.38,24.93,43016036
2013-07-10,24.45,USD,24.65,24.16,24.64,28000060
2013-07-11,25.12,USD,25.22,24.47,24.98,37434792
2013-07-12,25.98,USD,25.99,24.9,25.1,56745928
2013-07-15,25.45,USD,26.65,25.36,26.61,49621680
2013-07-16,21.81,USD,25.26,21.46,25.26,161859344
2013-07-17,24.05,USD,24.32,20.9,21.3,130144736
2013-07-18,23.81,USD,24.55,23.24,24.19,57036792
2013-07-19,23.94,USD,24.11,23.3,23.7,29457196
2013-07-22,24.49,USD,25.34,23.98,23.98,49024048
2013-07-23,24.55,USD,25.11,24.36,24.8,38702344
2013-07-24,24.34,USD,24.9,23.91,24.89,34356860
2013-07-25,24.81,USD,24.95,24.04,24.08,26435720
2013-07-26,25.88,USD,26.14,25.32,25.63,48203516
2013-07-29,26.92,USD,27.07,25.65,25.86,48430360
2013-07-30,26.35,USD,27.5,25.64,26.96,65651336
2013-07-31,26.86,USD,27.0,26.29,26.51,31758184
2013-08-01,27.11,USD,27.3,26.53,27.0,26617996
2013-08-02,27.6,USD,27.65,26.72,26.92,31349190
2013-08-05,28.94,USD,28.98,27.93,28.0,51003144
2013-08-06,28.43,USD,29.15,28.22,28.95,46305460
2013-08-07,26.85,USD,28.39,26.47,28.38,91060688
2013-08-08,30.7,USD,31.78,30.09,30.87,136233808
2013-08-09,30.6,USD,31.19,30.25,30.48,44680144
2013-08-12,29.48,USD,30.1,28.41,29.89,74560872
2013-08-13,29.09,USD,29.97,28.89,29.9,43744316
2013-08-14,27.87,USD,28.97,27.61,28.54,58468716
2013-08-15,27.93,USD,28.72,27.0,27.29,50944384
2013-08-16,28.4,USD,28.78,28.19,28.33,35540432
2013-08-19,28.98,USD,29.48,28.57,28.69,40188200
2013-08-20,29.92,USD,29.96,29.4,29.73,32090540
2013-08-21,29.57,USD,30.06,29.25,30.0,31331310
2013-08-22,31.42,USD,31.5,29.63,29.84,52961956
2013-08-23,32.37,USD,32.46,31.0,31.4,64659208
2013-08-26,32.84,USD,34.6,32.05,33.03,120855480
2013-08-27,33.4,USD,33.76,32.19,32.46,87834080
2013-08-28,33.29,USD,34.3,32.65,33.81,73700032
2013-08-29,33.21,USD,33.55,32.5,32.84,47228600
2013-08-30,33.8,USD,33.84,32.79,33.27,55141792
2013-09-03,33.79,USD,34.74,33.28,34.68,60305500
2013-09-04,34.12,USD,34.32,33.11,33.95,57378236
2013-09-05,33.99,USD,34.3,33.65,34.02,33466010
2013-09-06,33.39,USD,33.94,33.03,33.71,43098152
2013-09-09,32.14,USD,32.9,31.7,32.62,71722368
2013-09-10,33.27,USD,33.5,32.13,32.29,44838928
2013-09-11,32.7,USD,33.58,32.43,33.28,29162380
2013-09-12,32.99,USD,33.35,32.1,32.8,30799964
2013-09-13,33.11,USD,33.27,32.43,32.55,27049440
2013-09-16,33.32,USD,34.17,33.17,33.6,37962992
2013-09-17,33.25,USD,33.68,32.67,33.02,27503596
2013-09-18,33.24,USD,33.49,32.84,33.41,27198076
2013-09-19,35.58,USD,36.09,33.82,34.16,77972840
2013-09-20,36.68,USD,37.17,35.71,35.78,67008444
2013-09-23,36.22,USD,37.1,35.42,36.9,40959204
2013-09-24,36.47,USD,36.99,35.53,35.83,31412156
2013-09-25,37.05,USD,37.26,36.1,36.71,41263104
2013-09-26,37.73,USD,37.94,37.12,37.34,33107960
2013-09-27,38.18,USD,38.26,37.29,37.5,29619404
2013-09-30,38.67,USD,38.9,37.6,37.8,44672704
2013-10-01,38.6,USD,38.85,37.67,38.79,38807144
2013-10-02,36.19,USD,38.37,35.08,37.72,103877048
2013-10-03,34.66,USD,35.94,33.6,35.01,119082520
2013-10-04,36.2,USD,36.24,34.53,35.28,72069824
2013-10-07,36.61,USD,37.35,36.05,36.49,57427896
2013-10-08,34.95,USD,37.19,34.64,36.88,68786088
2013-10-09,33.76,USD,35.0,32.3,34.95,76582408
2013-10-10,34.59,USD,35.15,33.94,34.62,44419552
2013-10-11,35.74,USD,35.86,34.24,34.55,41555432
2013-10-14,35.94,USD,36.5,34.83,35.0,38848152
2013-10-15,36.79,USD,37.76,36.64,37.06,54892680
2013-10-16,36.71,USD,37.46,36.42,36.98,41026836
2013-10-17,36.56,USD,36.96,36.2,36.71,33524840
2013-10-18,36.68,USD,37.19,36.5,36.83,29654076
2013-10-21,34.52,USD,36.68,34.2,36.66,57660656
2013-10-22,34.31,USD,35.56,33.22,34.1,56973376
2013-10-23,32.9,USD,34.36,32.03,33.78,66638696
2013-10-24,34.63,USD,34.9,32.57,33.0,54128336
2013-10-25,33.93,USD,34.9,33.36,34.84,37977288
2013-10-28,32.57,USD,34.1,32.44,34.04,39208636
2013-10-29,32.89,USD,33.09,30.6,32.55,70558688
2013-10-30,31.84,USD,33.54,31.63,32.93,42008780
2013-10-31,31.99,USD,32.49,30.66,31.13,46702276
2013-11-01,32.43,USD,33.18,32.08,32.6,35902916
2013-11-04,35.04,USD,35.08,32.84,33.0,65601872
2013-11-05,35.36,USD,36.29,34.27,36.0,112335504
2013-11-06,30.23,USD,32.15,29.27,30.96,155358624
2013-11-07,27.95,USD,29.13,27.52,28.84,111423720
2013-11-08,27.59,USD,28.12,26.46,27.3,112389304
2013-11-11,28.94,USD,29.08,27.42,28.2,69987952
2013-11-12,27.56,USD,28.94,27.24,28.94,74925808
2013-11-13,27.74,USD,28.47,27.27,28.17,63291360
2013-11-14,27.52,USD,28.08,26.82,27.78,61018500
2013-11-15,27.09,USD,27.59,26.87,27.37,49500880
2013-11-18,24.32,USD,27.09,23.92,27.05,115691208
2013-11-19,25.22,USD,25.8,23.84,23.89,99080768
2013-11-20,24.22,USD,25.49,23.81,25.22,69247768
2013-11-21,24.42,USD,24.96,24.05,24.58,59519016
2013-11-22,24.28,USD,24.55,23.59,24.32,55520728
2013-11-25,24.17,USD,25.17,24.06,24.9,51376740
2013-11-26,24.1,USD,24.54,23.22,23.88,69427608
2013-11-27,25.39,USD,25.39,23.9,24.26,61838168
2013-11-29,25.46,USD,26.12,25.4,25.95,48581096
2013-12-02,24.83,USD,25.71,24.79,25.27,38756056
2013-12-03,28.94,USD,28.99,26.32,26.54,128412016
2013-12-04,27.79,USD,28.89,27.43,28.86,65738440
2013-12-05,28.1,USD,28.67,27.9,28.03,46442076
2013-12-06,27.47,USD,28.5,27.26,28.3,39547980
2013-12-09,28.32,USD,28.34,26.84,27.4,45307424
2013-12-10,28.44,USD,29.17,27.97,28.01,53741168
2013-12-11,27.93,USD,28.61,27.9,28.38,35689208
2013-12-12,29.49,USD,29.65,27.71,27.94,53838956
2013-12-13,29.53,USD,30.36,29.46,29.61,52998876
2013-12-16,29.59,USD,30.09,29.22,29.7,33376380
2013-12-17,30.49,USD,30.93,29.26,29.52,52474844
2013-12-18,29.6,USD,30.98,29.19,30.45,57909484
2013-12-19,28.14,USD,29.4,27.82,29.38,63793064
2013-12-20,28.65,USD,28.87,28.32,28.32,37112684
2013-12-23,28.71,USD,29.25,28.52,28.97,26927530
2013-12-24,30.28,USD,30.99,29.96,30.0,49707424
2013-12-26,31.1,USD,31.6,30.86,31.01,35647632
2013-12-27,30.22,USD,31.1,30.16,31.06,27345320
2013-12-30,30.49,USD,30.96,30.15,30.22,22360380
2013-12-31,30.09,USD,30.64,29.73,30.46,21333550
2014-01-02,30.02,USD,30.5,29.31,29.96,30976776
2014-01-03,29.91,USD,30.44,29.72,30.0,23494196
2014-01-06,29.4,USD,30.08,29.05,30.0,26836600
2014-01-07,29.87,USD,30.08,29.05,29.52,25209030
2014-01-08,30.26,USD,30.74,29.75,29.77,30833370
2014-01-09,29.51,USD,30.69,29.37,30.5,26944524
2014-01-10,29.14,USD,29.78,28.45,29.69,37252656
2014-01-13,27.87,USD,29.4,27.56,29.16,31623236
2014-01-14,32.25,USD,32.4,27.33,28.1,139679136
2014-01-15,32.83,USD,34.45,32.42,33.69,102444904
2014-01-16,34.19,USD,34.54,32.48,32.5,59910496
2014-01-17,34.0,USD,34.64,33.59,34.04,46080140
2014-01-21,35.34,USD,35.46,34.16,34.25,48728824
2014-01-22,35.71,USD,36.06,34.95,35.56,35183792
2014-01-23,36.3,USD,36.48,34.68,35.45,39497576
2014-01-24,34.92,USD,36.1,34.71,35.57,38556480
2014-01-27,33.92,USD,35.58,32.94,35.03,43688864
2014-01-28,35.68,USD,35.8,34.2,34.3,30641184
2014-01-29,35.05,USD,35.82,34.63,35.06,29784084
2014-01-30,36.57,USD,36.96,35.4,35.6,42876048
2014-01-31,36.28,USD,37.2,35.7,35.77,32564756
2014-02-03,35.42,USD,36.98,35.03,36.58,33893044
2014-02-04,35.75,USD,36.32,35.24,36.14,23454416
2014-02-05,34.88,USD,36.12,33.87,35.66,36379760
2014-02-06,35.68,USD,36.02,35.2,35.26,29239764
2014-02-07,37.31,USD,37.33,35.92,36.2,44820272
2014-02-10,39.31,USD,39.86,37.86,37.87,64946432
2014-02-11,39.32,USD,40.44,38.54,39.79,53672360
2014-02-12,39.06,USD,39.65,38.86,39.16,25906564
2014-02-13,39.93,USD,40.54,38.65,38.67,40870244
2014-02-14,39.65,USD,40.38,39.4,39.62,30867310
2014-02-18,40.74,USD,41.2,40.27,41.05,46779356
2014-02-19,38.73,USD,40.74,38.68,40.74,82099496
2014-02-20,41.99,USD,43.04,41.25,43.0,90111312
2014-02-21,41.92,USD,42.8,41.84,42.33,39144904
2014-02-24,43.53,USD,43.67,41.66,41.75,41515664
2014-02-25,49.6,USD,51.84,45.69,46.0,163984992
2014-02-26,50.6,USD,53.0,49.5,51.72,123855968
2014-02-27,50.51,USD,52.38,49.67,52.25,89853536
2014-02-28,48.96,USD,50.54,48.51,49.93,73063464
2014-03-03,50.11,USD,50.33,47.0,47.45,65546516
2014-03-04,50.97,USD,52.0,50.57,51.7,43826960
2014-03-05,50.53,USD,51.4,50.36,51.34,29733680
2014-03-06,50.59,USD,51.5,49.89,50.83,36873596
2014-03-07,49.24,USD,50.97,48.88,50.59,39092324
